partition_name,attribute,value
documents_partition,text,"its future if it hermeneutically stands as political consensus. Later, I will present the features of this perspectivism as political"
documents_partition,text,consensus and how it can be viable in postmodernity. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/270
documents_partition,text,"This study aims to resolve the problem on the free cloud storage services. With innumerable providers, data and files are"
documents_partition,text,dispersed across multiple cloud repositories. Users try to have multiple accounts on the same cloud storage provider or to sign
documents_partition,text,"up for an account from different providers. Hence, Fuse creates an illusion of a larger capacity of data volume that"
documents_partition,text,"will be made available for free for public consumption. With Fuse, files are consolidated and managed in a sophisticated manner"
documents_partition,text,to ensure data preservation and performance efficiency.Â This centralized cloud service is made to utilize todayâ€™s emerging cloud services such
documents_partition,text,"as Google Drive, Dropbox, and Box. With 1 account, users will be able to store files online and access them"
documents_partition,text,anywhere with larger storage capacity than what is available today. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/202
documents_partition,text,This phenomenological research was conducted to inquire into the experiences of fathers of children with autism during the COVID-19 pandemic.
documents_partition,text,This qualitative study was explored because there is a dearth of studies focusing on paternal involvement and a lack of
documents_partition,text,"local autism research. Nine participants, who were chosen using purposive sampling, individually participated in an unstructured interview. The van Kaam"
documents_partition,text,"method popularized by Moustakas was used to analyze the data gathered. Five major themes emerged: recognizing the child's needs, surviving"
documents_partition,text,"hardships, enduring exhaustion, encountering silver linings, and moving forward. The findings showed that fathers of children with autism encountered challenging"
documents_partition,text,"and fulfilling events during the pandemic with resilience. Fathers of children with autism prioritized familial needs, especially of the child,"
documents_partition,text,and increased their presence in the household. A strong paternal character builds up fathersâ€™ resilience in coping with the difficulties
documents_partition,text,of raising a child with autism in a precarious time. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1181
documents_partition,text,"With the advancing technology, online shopping is pacing fast. This calls for looking into factors that influence a consumerâ€™s decision"
documents_partition,text,"to buy online. With this, the present study investigated four variables namely consumer innovativeness, perceived benefit, perceived risk, and brand"
documents_partition,text,"image and its impact toward consumerâ€™s decision to buy online. To address this aim, four hundred eighty (480) participants were"
documents_partition,text,recruited online and randomly assigned into one of the sixteen treatment conditions with the presence and/or absence of the four
documents_partition,text,"variables being investigated. Results of two-way analysis of variance showed that, in an online selling platform, the presence of consumer"
documents_partition,text,"innovativeness and perceived benefit, the presence of perceived benefit and perceived risk, and brand image had significant influence in oneâ€™s"
documents_partition,text,decision to buy online. Findings provide implications towards improving an online websiteâ€™s shopping platform which may motivate the consumer to
documents_partition,text,buy. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/304
documents_partition,text,"Generally, the status of health and safety in the construction sector is reported to be declining. Consequently, this indicates the"
documents_partition,text,necessity of developing an awareness and a comprehensive knowledge among the role of various stakeholders in their contribution to construction
documents_partition,text,"health and safety improvement. As part of the construction industry stakeholders, the role of localities is one of the factors"
documents_partition,text,to consider in the formation of construction health and safety knowledge and practice. Despite the plethora of construction health and
documents_partition,text,"safety studies found in the literature, there have been very few studies that have considered the association between localities and"
documents_partition,text,"their association with construction health and safety practices. In this paper, a Chi-square test of independence is used to investigate"
documents_partition,text,"whether a disparity between localities and their safety practices exists. Moreover, this study contributes to existing literature in such a"
documents_partition,text,way that it is the first to consider the relationship between intra-locality and health and safety practices in the context
documents_partition,text,"of the construction industry. Furthermore, this study will be valuable for construction stakeholders in the formulation of a more unified"
documents_partition,text,and standardized health and safety practices and regulations. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/587
documents_partition,text,This study is a validation of the varied parameters of global competitiveness level of the ASEAN countries. Government effectiveness (GE)
documents_partition,text,and corruption control (CC) are the direct predictors and independent variables while global competitiveness (GC) is the response variable. The
documents_partition,text,determined causal factors affected by government effectiveness and corruption control are human development (HD) and enabling trade facilitation (ETF) which
documents_partition,text,have varied impacts to global competitiveness. The researcher utilized a path analysis where 6 path models were established from the
documents_partition,text,predictors (x) to its response variable (y) to determine which among these factors creates a huge impact. Path coefficients were
documents_partition,text,generated and the summation of value effects was determined. Findings revealed that government effectiveness and corruption control were substantial elements
documents_partition,text,"that influenced the dynamism and vitality of global competitiveness landscape. However, GE has a strong direct effect to GC as"
documents_partition,text,"compared to CC and from amongst the indirect effects, the correlation between GE and HD relative to GC has the"
documents_partition,text,highest path coefficient. The existing economic and political conditions of the individual ASEAN member countries reflected by the implications of
documents_partition,text,"the raw data collected are seen as an impediment to a more collective performance. Hence, this study implies a two-fold"
documents_partition,text,re-evaluation and strengthening of the policy formulation and implementation individually and collectively as a regional bloc. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/172
documents_partition,text,"Efficiency of beekeeping industry depends not only on honeybee strains, its management and hive structures, but also on the abundance,"
documents_partition,text,availability and proper utilization of bee flora around bee farming areas. The present investigation was conducted in three barangays in
documents_partition,text,"Northwestern Cagayan covering Culao, Sitio Nagbaranganan in Centro 2 and Balingit from March 2014 to April 2015. Â The study"
documents_partition,text,used a descriptive survey method to identify the diversity of melliferous resources and to develop a floral calendar in relation
documents_partition,text,to pollen and nectar availability in the area. Data was analyzed using a frequency count. Â In the three vegetations
documents_partition,text,"sampled, 54 plant species are useful to honeybees, 27 of which are forest trees, 25 are agricultural crops, and one"
documents_partition,text,each is a shrub and a weed. The study ascertained 18 flowering plants as extremely important bee floras since these
documents_partition,text,blossom throughout the year. March to May were identified as the honey flow periods.Â July to September (dry season) and
documents_partition,text,October to December (rainy season) were the dearth periods for honeybees in the study area. A floral calendar was developed
documents_partition,text,"based on the characteristics, abundance, time and duration of bloom of the bee flora. Â Northwestern Cagayan is suitable to"
documents_partition,text,initiate bee farming. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/203
documents_partition,text,This paper presents an optimal dispatch of battery storage and its economic viability with a photovoltaic system. There are four
documents_partition,text,modelled scenarios based on the combination of interruptible load program and the time-of-use scheme. The scenarios were modelled using a
documents_partition,text,"Binary Particle Swarm Optimization and were simulated using Matlab v6. In all the scenarios, this model successfully optimizes the battery"
documents_partition,text,dispatch scheduling while simultaneously minimizes the DUâ€™s penalty from exceeding the maximum allowable power demand. This algorithm also optimizes the
documents_partition,text,"linearly forecasted demand for the next six year for all the scenarios. Then, an economic analysis for the possible investment"
documents_partition,text,to the combined BESS and PV system is conducted through the comparison of the payback periods of each scenario. The
documents_partition,text,"first scenario is implemented without ILP and a ToU scheme and has 79.86 payback years. With ILP scheme only, the"
documents_partition,text,"second scenario has 33.37 payback years. Then the third scenario with ToU scheme only has a 30.29 payback years. Finally,"
documents_partition,text,"the fourth scenario, with both ILP and ToU schemes, shows the fastest recovery of the investment with 21.57 payback years."
documents_partition,text,Thus the combination of both ILP and ToU schemes provide the best economic benefit. Though the current proposed system is
documents_partition,text,still not economically feasible however the foreseen positive trends on solar and battery technologies will make this system viable. link:
documents_partition,text,https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/198
documents_partition,text,This study aimed to determine the predictors of subjective wellbeing among elderly. The researcher utilized a descriptive correlational design to
documents_partition,text,"identify patterns of relationship that existed between the variables and to measure the strength of the relationship, which in this"
documents_partition,text,"case involved the individual variables (educational attainment, health status, employment status, and presence of stressors), family variables (marital status, family"
documents_partition,text,"size, family income, quality of family relationship, and family support) and social characteristics (social relationships, church attendance, access to amenities/"
documents_partition,text,"transportation, safe environment and community participation) and the level of subjective wellbeing among the elderly. The study was conducted in"
documents_partition,text,"the municipality of Sagbayan, Bohol, Philippines. The researcher utilized a self-made questionnaire, the Perceived Stress Scale, Spiritual Wellbeing Scale and"
documents_partition,text,the Satisfaction with Life Scale (SWLS) to gather the needed information relevant to the variables under study. Multiple regression and
documents_partition,text,analysis of variance through the SPSS software were utilized in the treatment and analysis of the data. It was found
documents_partition,text,out that the mean level of subjective wellbeing among elderly falls under the average level of life satisfaction which means
documents_partition,text,that the elderlies are generally satisfied with the different aspects of their lives but there are certain domains that they
documents_partition,text,would very much like to improve. The study also revealed that the significant predictive variables for the elderliesâ€™ subjective wellbeing
documents_partition,text,"include age, health status, perceived stress, community participation, family income, and neighborhood safety. Implications of these results are noted for"
documents_partition,text,the development of programs and initiatives to enhance subjective wellbeing. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/116
documents_partition,text,The importance of studentâ€™s evaluation for promotion leads teachers to be lenient in exchange of a good evaluation result.Â This
documents_partition,text,study looks into the possible effects of midterm grades to the evaluation results of teachers at the end of the
documents_partition,text,semester.Â The study utilized data mining approach using midterm grades and evaluation results of full-time and part-time faculty members.Â Both
documents_partition,text,parametric and non-parametric analyses were employed in the study. Findings revealed a weak correlation between the midterm grades of students
documents_partition,text,"and their evaluation rating of teachers.Â Looking at grading leniency versus teacher status, it was found out that grades of"
documents_partition,text,full-time faculty was significantly higher compared to part time and grades of tenured faculty was significantly higher compared to their
documents_partition,text,"probationary counterpart.Â Therefore, administrators in higher education institution, who uses studentâ€™s evaluation result as a key indicator of instructorâ€™s effectiveness,"
documents_partition,text,should be very careful as these results might not represent the true performance of a teacher inside the classroom. link:
documents_partition,text,https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/135
documents_partition,text,The study is about the feed additives present in medicinal leaves was conducted to investigate the antibacterial and the phytochemical
documents_partition,text,"composition of the ethanolic leaf extract present in different medicinal leaves. Ethanolic extracts of Persia americana (avocado), Psidium guajava (guava),"
documents_partition,text,and Moringa olifera (malunggay) were tested using the paper disc diffusion method for antibacterial agent against the common poultry pathogens
documents_partition,text,Escherichia coli and Staphylococcus aureus. Guava and avocado extract showed almost all the secondary metabolites screened while only flavonoids and
documents_partition,text,alkaloids were present in the malunggay extract. The presence of secondary metabolites applied to broiler chicks as feed additives enhances
documents_partition,text,"the growth performance of the chicken. There were five treatments groups identified as distilled water,Vetracin, avocado decoction, guava decoction, and"
documents_partition,text,"malunggay decoction. Using a statistical analysis of one- way ANOVA and Duncanâ€™s Multiple Range Test (DMRT), final weight and the"
documents_partition,text,weight gained has significant differences including some body parts of the chicken while the final circumferential measurement doesnâ€™t have a
documents_partition,text,"significant difference. Among the treatments, guava decoction had better weight yield among the experimental medicinal leaves.Therefore, this can be an"
documents_partition,text,alternative substitute for antibiotics in the chicken production and one way of eliminating the use of synthetic antibiotic application is
documents_partition,text,through the utilization of the natural antibiotic extract from medicinal leaves which lessen the side effect in the treated animals
documents_partition,text,and consumers. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/24
documents_partition,text,Fire incidence is a big problem for every local government unit in the Philippines. The two most detrimental effects of
documents_partition,text,"fire incidence are economic loss and loss of life. To mitigate these losses, proper planning and implementation of control measures"
documents_partition,text,must be done. An essential aspect of planning and control measures is prediction of possible fire incidences. This study is
documents_partition,text,conducted to analyze the historical data to create a forecasting model for the fire incidence in Davao City. Results of
documents_partition,text,"the analyses show that fire incidence has no trend or seasonality, and occurrences of fire are neither consistently increasing nor"
documents_partition,text,"decreasing over time. Furthermore, the absence of seasonality in the data indicate that surge of fire incidence may occur at"
documents_partition,text,"any time of the year. Therefore, fire prevention activities should be done all year round and not just during fire"
documents_partition,text,prevention month. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/828
documents_partition,text,The paper aimed to devise an alternative algorithm for solving system of linear congruences. This algorithm is an extension of
documents_partition,text,the algebraic algorithm which is an alternative method for finding solutions in linear congruences. The basic idea of the technique
documents_partition,text,is to convert the given linear congruences into linear equations and solve them algebraically. The advantage of this algorithm is
documents_partition,text,the simplicity of its computations and its applicability to systems of linear congruences where the conditions of the Chinese Remainder
documents_partition,text,Theorem that the moduli m1â€¦mn should be pairwise coprime is not satisfied. Some illustrative examples are given to show validity
documents_partition,text,of this method for solving system of linear congruences. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/13
documents_partition,text,A novel computer vision application is developed to measure the deflection of two-dimensional (2D) reinforced concrete structural members. Eight beam
documents_partition,text,"samples, with dimensions of 160 mm x 150 mm x 1400 mm are loaded and simulated under a four-point loading"
documents_partition,text,test until failure using a reaction framework machine. A camera is fixed at the center front view of the concrete
documents_partition,text,"beams to capture the deflection of the samples while testing. In each test, a dial indicator is installed and the"
documents_partition,text,"maximum deflection is manually recorded. Based on the results, the maximum deflection values recorded by the proposed application obtained an"
documents_partition,text,average error of 18.38 % when compared to the manual measured results. This indicates that computer vision-based application can provide
documents_partition,text,"a beam-wide scale deflection performance, compared to the traditional point-based deflection reading. This study paves a new possibility of aiding"
documents_partition,text,manual measurements of concrete beams and all other structural studies. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/895
documents_partition,text,The outbreak of the COVID-19 has brought about tiring tasks and unending demands in the Philippine educational system. With the
documents_partition,text,"abrupt shift of the teaching-learning process, teachers are pressured and stressed, which leads them to be burned out. The descriptive"
documents_partition,text,correlational research design determines the direct and indirect effects of perceived control to burnout through teachersâ€™ personality traits of the
documents_partition,text,"240 early childhood teachers. Data are analyzed using the Pearson r formula, Bivariate parametric correlation, and the Structural Equation Model"
documents_partition,text,"(SEM). The study reveals that despite the challenges experienced in this time of pandemic, teachers have control over themselves and"
documents_partition,text,"with the people around them. The teachersâ€™ level of control does not influence their burnout; instead, their burnout is dependent"
documents_partition,text,"on their emotional stability. Thus, burnout is a personal choice which is triggered by oneâ€™s emotion. A person with high"
documents_partition,text,perceived control may still be burned out if he does not have control over his emotions. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/964
documents_partition,text,"Indonesia, being the world leader in the production of crude palm oil, has been successful in serving the domestic and"
documents_partition,text,"world market with palm products and palm derivatives. The industry contributes US$17.6 billion through exports in 2012. At present, the"
documents_partition,text,demand for crude palm oil has soared high due to the increasing awareness of the varied uses of palm oil.
documents_partition,text,The challenge to countries cultivating oil palm is how to cope with the local and global demand .The focus now
documents_partition,text,is to increase plantation areas to produce a higher volume of crude oil to serve the needs of the world
documents_partition,text,"market. Today, the total land area planted to oil palm in Indonesia has reached 9.7 million hectares. This study used"
documents_partition,text,data mining and Delphi technique. Data were sourced from public domain websites and several databases. This study determined the gap
documents_partition,text,"between production and utilization and to provide information to existing industry players ,policy makers, future investors, and would-be entrants to"
documents_partition,text,the industry on the latest trends noting the fast development of the industry not only in Indonesia but also in
documents_partition,text,other Southeast Asian countries. Although Indonesia has been successful in providing the local and international market with palm oil products
documents_partition,text,"and palm derivatives, it has to benchmark with other palm producing countries to avoid industry stagnation and to intensify diversification"
documents_partition,text,particularly in the development of new edible products to take advantage of the health benefits derived from the use of
documents_partition,text,palm oil. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/28
documents_partition,text,This study aims to draw insights and implications on conflict management strategies from selected philosophers. It utilizes textual or content
documents_partition,text,analysis to present and explain what they have to say and offer about conflict management strategies. The study shows that
documents_partition,text,"different philosophers have varied approaches and strategies to conflict management among them are yielding, compromising, collaborating, competing, and avoiding. However,"
documents_partition,text,they share commonalities such as the discernment and defense of the greater good/common good over individual interests and desires; the
documents_partition,text,"discernment and defense of truth, rectitude, and justice over beliefs, feelings, opinions, prejudices, injustice and stereotypes; the principle of not"
documents_partition,text,"harming others; a preventive approach to conflict management rather than curative. Therefore, philosophy is not something abstract but offers practical"
documents_partition,text,strategies to manage conflict. The study is relevant because it is an additional literature on conflict management particularly from the
documents_partition,text,perspective of philosophy considering that there is dearth in the literature. This study recommends that another study be made using
documents_partition,text,"different set of philosophers. Also, one may look into leadership or management styles reflected in the philosophy of selected philosophers."
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/21
documents_partition,text,This paper further investigates the cyclic group (Zp)* with respect to the primitive roots or generators g ∈ (Zp)*. The
documents_partition,text,"simulation algorithm that determines the generators and the number of generators, g of (Zp)* for a prime p is illustrated"
documents_partition,text,"using Python programming. The probability of getting a generator g of (Zp)*, denoted by (Ø(Ø(p)))/(Ø(p)), is generated for prime p"
documents_partition,text,between 0 to 3000. The scatterplot is also shown that depicts the data points on the probability (Ø(Ø(p)))/(Ø(p)) of the
documents_partition,text,group of units (Zp)* with respect to the order p - 1 of (Zp)* for prime p between 0 to
documents_partition,text,3000. The scatterplot results reveal that the probability of getting a generator of the group of units (Zp)* is fluctuating
documents_partition,text,"within the probability range of 0.20 to 0. 50, for prime p modulus from 3 to 3000. These findings suggest"
documents_partition,text,that the proportion of the number of generators of the group of units modulo a prime of order p -
documents_partition,text,"1, though fluctuating, is bounded from 20% to 50% for prime p modulus from 3 to 3000. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/988"
documents_partition,text,"The paper assesses the solid waste management awareness, attitude, and practices of the employees and students of a Catholic higher"
documents_partition,text,"education institution in the Philippines. Using a descriptive research design, the data were collected using a self-administered survey questionnaire and"
documents_partition,text,analyzed using descriptive and inferential statistics. The major findings of the study show that the respondents demonstrated a very high
documents_partition,text,level of awareness and attitude and high extent of practice of solid waste management. A significant difference was found in
documents_partition,text,"the awareness, attitude, and practices of respondents when they were grouped according to status and religion. Also, the findings established"
documents_partition,text,"the relationship between awareness and attitude on one hand andÂ Â the extent of practice of solid waste management. Awareness,"
documents_partition,text,"attitudes, and practices were significantly related to age and educational level, except for sex which showed no correlation with attitude"
documents_partition,text,"and practices. Generally, this paper validates how knowledge influences attitude that subsequently determines behavior particularly in solid waste management as"
documents_partition,text,intervened by appropriate environmental education. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/312
documents_partition,text,The study is descriptive qualitative research that illustrates the circumstances and new dynamics contributing to the never-ending suicide occurrences. It
documents_partition,text,"described first-hand real-life experiences of the suicide-loss survivors to determine the contexts, reasons, and implications of suicide and recommend community-based"
documents_partition,text,intervention strategies. Purposive-criterion and convenient sampling methods were used to determine the respondents. Focused group discussion and in-depth interviews were
documents_partition,text,conducted to gather data analyzed using Braun & Clarkeâ€™s six-phase guide. The findings revealed that the life experiences of the
documents_partition,text,"respondents are characterized by regret, pain, and bereavement. Suicides were committed due to dysfunctional families, economic hardships, breakdown of relationships,"
documents_partition,text,and drug abuse. The pain of suicide affected both the victim and their survivors and occurs within the psychosocial sphere.
documents_partition,text,"Interventions should therefore employ a familial, communitarian, and inter-institutional approach. Local Government Units (LGUs) are recommended to initiate a reach-out"
documents_partition,text,community-based suicide intervention program and debriefing services. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1206
documents_partition,text,"This study determined the indicators for an improved faculty accomplishment based on selected profile (age, the number of years of"
documents_partition,text,"teaching, performance rating, and salary), Common Criteria for Evaluation or CCE (educational qualification, professional achievements, and academic experience) and Qualitative"
documents_partition,text,Contribution Evaluation (QCE) ratings. One hundred percent (160) of faculty with ratings in the NBC- 461 6th cycle comprised the
documents_partition,text,respondent which was evidently adequate as sample based on Kaiserâ€“Meyerâ€“Olkin (KMO) results. The Bartlettâ€™s test of sphericity indicates that variables
documents_partition,text,are well-defined for Principal Component Analysis (PCA). The pre-defined indicators were categorized as indexes labeled as Input-Process-Output-Outcome. Results show that
documents_partition,text,"change in the Outcome of HE varies depending on the variables involved in the analysis. Considering full data, data with"
documents_partition,text,"QCE and data of senior faculty, Inputs, Processes, and Outputs significantly contribute towards an improved (Outcome) faculty accomplishment (FA). The"
documents_partition,text,"analysis on junior faculty (JF), showed that only Inputs and Outputs were significantly affecting change on Outcome of HE. Moreover,"
documents_partition,text,"the most significantly affecting indicators towards faculty accomplishments are performance rating, age, and number of years of teaching. Then educational"
documents_partition,text,"qualification followed, next are professional achievement and academic experience, and lastly the QCE. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/169"
documents_partition,text,"Recognizing the human dimension on participation to environmental conservation initiatives, this study determined the socio-economic characteristics of stakeholders in Bataan"
documents_partition,text,Coastal Resource Management (CRM) and how these variables influence their participation in the process. Data were collected through a survey.
documents_partition,text,"Four variables revealed to be independent indicators of high or poor CRM participation: the stakeholdersâ€™ locality income class, age, level"
documents_partition,text,"of education, and household size. These indicators are important matters to cogitate for they are indirect drivers of the success"
documents_partition,text,or failure of CRM activities. It is concluded that Bataan CRM in the Philippines needs to be reviewed to tackle
documents_partition,text,"socio-economic barriers to engagement. Assessment of the process of selecting Bataan CRM participants; strengthened information, education, and communication component through"
documents_partition,text,an enriched content and rationalized delivery; institution of a unified CRM database system; and establishment of a provincial CRM research
documents_partition,text,center are all recommended to counteract stakeholder estrangement and unresponsiveness to CRM efforts. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/324
documents_partition,text,The pandemic disrupts the functioning of most sectors and exposes the shortcomings and vulnerabilities among many. Literature search in leading
documents_partition,text,"databases reveals that though shocked by the crisis, many industries and organizations have reinvented themselves through various strategies to overcome"
documents_partition,text,"the consequences of the pandemic. After a thorough analysis of individual articles, the authors found out that human resource management"
documents_partition,text,"considers the disruptive changes in the working pattern, challenges, and opportunities ahead and makes appropriate changes to create an efficient"
documents_partition,text,workforce for the future with the help of technology that has become an inevitable companion in human resource management and
documents_partition,text,not a panacea for uncertainties and crises ahead. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/1087
documents_partition,text,This study aimed to explore poverty among ASEAN member nations by introducing a multidimensional poverty index that can be used
documents_partition,text,to determine the relative success of a country in deterring several deprivations that are identified and measured. It utilized multiple
documents_partition,text,factors that can be useful for policy and investment decisions and are intended to complement analyses using financial poverty indicators.
documents_partition,text,"Using exploratory data analysis, several indicators were selected to represent the different dimensions of poverty. Said indicators were then subjected"
documents_partition,text,"to factor analysis which yielded four multidimensional indices namely: General Welfare Index, Governance and Emotional Landscape Index, and Social Climate"
documents_partition,text,"Index. Singapore, Brunei, and Malaysia ranked 1st, 2nd, and 3rd in all three indices, respectively. In addition, multivariate cluster analysis"
documents_partition,text,"was also performed. It revealed that Singapore exhibited exceptional performance in all indices, thereby earning it a cluster all to"
documents_partition,text,"its own. Similarities were observed between Brunei and Malaysia while Thailand, Vietnam, Philippines, and Indonesia were clustered together. Cambodia, Lao"
documents_partition,text,"PDR, and Myanmar belonged to another cluster, indicating similarities among them. The study concluded that a wide gap exists among"
documents_partition,text,ASEAN countries in terms of the various deprivations measured. It also identified several problem areas and strengths of the ASEAN
documents_partition,text,member states. This information can be helpful in making sound judgments especially in the delicate circumstances that surround economic integration.
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/22
documents_partition,text,"Fresh water withdrawals refer to the total fresh water withdrawn in a given year, expressed as a percentage of total"
documents_partition,text,renewable water resource. Withdrawals can exceed 100 percent of total renewable resource where extraction from nonrenewable aquifers or desalination plants
documents_partition,text,is considerable or where there is significant water reuse. Exploratory data analysis using Fractal Statistics were used to determine significant
documents_partition,text,"information about the global freshwater extractions of the different countries. Fractal Statistics Analysis, has determined the data to be exponential"
documents_partition,text,in distribution across regions and the impact of water scarcity on countries is fractal. Other significant issues are over-extraction of
documents_partition,text,"underground water, fresh water depletion, and environmental degradation. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/20"
documents_partition,text,"In an era known as the green movement where businesses are attracted to produce environment-friendly goods, it is inevitable that"
documents_partition,text,additional costs are needed which are referred to as the â€œgreen premiumâ€ in this study. This simulation model aims to
documents_partition,text,predict the number of customers who would continually patronize the business in spite of the premium. It is worth noting
documents_partition,text,that the buyerâ€™s willingness and awareness should form part of the picture. It is then determined that there is only
documents_partition,text,"a minimal number of customers who will remain loyal hence, giving rise to businessesâ€™ implementation of strong green marketing strategies."
documents_partition,text,link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/12
documents_partition,text,"Random walk has been held as a sufficient condition for describing the stock market as efficient, which implies that investors"
documents_partition,text,"cannot predict the market returns or equivalently, abnormal profits cannot be obtained just by knowing the past prices. This study"
documents_partition,text,"tests the random walk hypothesis in the case of Philippine Stock Prices, using the daily PSE index (PSEi) covering the"
documents_partition,text,"period 03 January 2005-16 February 2016. Main results, employing the informal or visual methods such as plot analysis of log"
documents_partition,text,"returns and correlogram, suggest some initial evidence of non-randomness. The formal methods, employing tests for unit root, runs, sequences and"
documents_partition,text,"reversals, variance ratio, and autocorrelations, show that the PSEi prices do not follow a random walk behavior. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/115"
documents_partition,text,"This study aims to identify whether the Senior High School students are Linguistic, Discourse, Sociolinguistic or Strategic Competent in English."
documents_partition,text,Quantitative and qualitative research methods were used to collate a survey that would sure mend the study. With comprehensive computation
documents_partition,text,"of the random datasets, almost every Senior High School student achieved a satisfactory rating in both the Perceptions and Abilities"
documents_partition,text,"Categories. A Chi-Square Statistic was also used and yielded maximum values which consequently, resulted to low p-values, suggesting the negation"
documents_partition,text,of the studyâ€™s null hypothesis. The result is further supported using the correlation statistic which corresponds to a high correlation
documents_partition,text,between the studentsâ€™ Perceptions and Abilities in their speaking competence. The outcome of the summary of all competencies show that
documents_partition,text,"the Linguistic Competence contributed the most to the overall language intents of the students with sociolinguistic competence giving the least,"
documents_partition,text,which results in Linguistic Competence being the widely used language competency and sociolinguistic as not often practiced language skill amongst
documents_partition,text,"the students. With this, the Senior High School students are far more competent in phonetics, pronunciation, Phonology, Morphology, Syntax and"
documents_partition,text,"Semantics rather than on the socio-cultural languages such as vocabulary, politeness and language style. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/183"
documents_partition,text,"According to the Department of Health (DOH, 2011), the morbidity rate for Arthritis in the Philippines is increasing and the"
documents_partition,text,age group of 65 years and above has the highest morbidity. Despite the fluctuations in number of reported cases over
documents_partition,text,"the years, arthritis had been a rampant cause of pain to the elderly. However, therapy for this disease is considerably"
documents_partition,text,"expensive; thus, the researchers utilized Moringa Oleifera seeds oil extract topical application as an adjunct therapy in providing relief of"
documents_partition,text,arthritic pain. Manual oil press was used to extract oil. The researchers conducted three trials with four assessments in various
documents_partition,text,"time intervals for 30 randomized samples for each group in three different localities, utilizing the true-experimental, Pretest-Posttest design. One Way"
documents_partition,text,Repeated Measures Analysis of Variance (ANOVA) showed p-value of 0.909 and 0.000 for Control and Experimental groups respectively. Paired T-test
documents_partition,text,revealed p-value of 0.000 for Experimental groupâ€™s pre-test and post-tests. T-test of independent samples however showed significant decrease in pain
documents_partition,text,level only on 30 minutes and one hour after application. These results suggested highly significant decrease of pain perceived by
documents_partition,text,subjects who received the adjunct therapy. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/17
documents_partition,text,This study developed a geographic information system (GIS)-based decision support system in the spatial identification of a viable location for
documents_partition,text,"shallow tube-well irrigation development in the province of Isabela. Factors such as slope, soil type; land cover and groundwater depth"
documents_partition,text,were used as input parameters. Around 98% of the existing shallow tube-wells were within the suitable area. The developed map
documents_partition,text,"was validated using existing irrigated areas. Results show that more than 377,000 hectares were found potentially suitable locations for shallow"
documents_partition,text,"tube-well irrigation development. These areas are characterized with a water table depth of <6.5 m, a slope of<18%, soil textures"
documents_partition,text,"(sandy loam, clay loam, and sandy clay). Sufficient factors in combination with the GIS tool is a great tool to"
documents_partition,text,carry out spatial data in land-use analysis and the use of this as a means in identifying viable locations for
documents_partition,text,shallow tube-well irrigation development in other places is reliable. link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/491
documents_partition,text,Employee retention is one of the human resource management (HRM) issues. This study determines the factors that significantly influence employee
documents_partition,text,"retention amidst the COVID-19 pandemic. The study employs complete enumeration and uses primary data. After which, the results are analyzed"
documents_partition,text,"using descriptive statistics and econometric modeling. Results reveal that employees are satisfied to do their respective jobs (M=4.09, SD=0.48). In"
documents_partition,text,"addition, they show that the determinants such as other income (p-value=0.024), length of service (p-value=0.099), as well as reward and"
